StreetName,buldingNr,apartmentNr,postalCode,city,district
Iwonicka,8,,54-057,Wrocław, 
Mikołaja Reja,11,,50-354,Wrocław, 
Wilcza,18-22,,50-429,Wrocław, 
Michała Śniegockiego,9,,52-414,Wrocław, 
Marcelego Bacciarellego,10b,,51-649,Wrocław, 
Miłkowska,9,,54-049,Wrocław, 
Antoniego Wiwulskiego,20,,51-629,Wrocław, 
Honoriusza Balzaka,11a,,52-437,Wrocław, 
Grunwaldzka,12b,,50-355,Wrocław, 
Augusta Cieszkowskiego,18,,51-604,Wrocław, 
Zenona Miriama Przesmyckiego,13,,51-151,Wrocław, 
Żytnia,15,,53-506,Wrocław, 
Morawska,14,,51-111,Wrocław, 
Stefanii Sempołowskiej,16a,,51-660,Wrocław, 
Honoriusza Balzaka,18,,52-437,Wrocław, 
Zielna,19,,51-313,Wrocław, 
Chlebowa,1,,52-226,Wrocław, 
Łanowa,2b,,52-311,Wrocław, 
Gubińska,19,,54-434,Wrocław, 
Rudzka,7,,54-427,Wrocław, 
Kornela Ujejskiego,31,,51-141,Wrocław, 
Kosynierów Gdyńskich,79,,51-687,Wrocław, 
Zawiszy Czarnego,21,,52-241,Wrocław, 
Jurija Gagarina,38,,54-620,Wrocław, 
Rynek,53-55,,50-116,Wrocław, 
Ignacego Daszyńskiego,46,,50-310,Wrocław, 
Kolbuszowska,9,,53-404,Wrocław, 
Milicka,62,,51-126,Wrocław, 
Twardogórska,2b,,51-126,Wrocław, 
Podpułkownika Stanisława Skarżyńskiego,22,,54-530,Wrocław, 
Hoża,3a,,54-058,Wrocław, 
Ślężna,184,,53-113,Wrocław, 
Onufrego Zagłoby,47,,54-514,Wrocław, 
Niemczańska,29,,50-561,Wrocław, 
Swojczycka,146,,51-502,Wrocław, 
Stobrawska,6,,54-211,Wrocław, 
Leopolda Staffa,45a,,51-144,Wrocław, 
Aleja Jana Kochanowskiego,78,,51-601,Wrocław, 
Partyzantów,127,,51-679,Wrocław, 
Czeska,27a,,51-112,Wrocław, 
Zygmunta Wróblewskiego,31,,51-627,Wrocław, 
Bartosza Głowackiego,4,,51-691,Wrocław, 
Skałeczna,4a,,54-055,Wrocław, 
Plac Grunwaldzki,27,,50-365,Wrocław, 
Grabiszyńska,66,,53-504,Wrocław, 
Lisia,3,,52-127,Wrocław, 
Długa,22,,53-658,Wrocław, 
Zielona,15,,54-044,Wrocław, 
Jutrzenki,74b,,52-311,Wrocław, 
Władysława Grabskiego,7,,53-535,Wrocław, 
Sienna,3c,,51-349,Wrocław, 
Okrężna,3,,53-008,Wrocław, 
Antonia Vivaldiego,35,,52-129,Wrocław, 
Onufrego Zagłoby,24b,,54-514,Wrocław, 
Tarasa Szewczenki,4,,51-350,Wrocław, 
Głubczycka,6,,52-026,Wrocław, 
Zdrowa,14,,53-511,Wrocław, 
Norberta Barlickiego,19,,50-324,Wrocław, 
Słoneczna,36,,52-335,Wrocław, 
Goleszan,7,,52-340,Wrocław, 
Bernarda Pretficza,43,,53-407,Wrocław, 
Cypriana Godebskiego,13,,51-691,Wrocław, 
Łąka Mazurska,5,,51-164,Wrocław, 
Kozia,63a,,54-104,Wrocław, 
Ostródzka,48b,,54-116,Wrocław, 
Gazowa,3,,50-513,Wrocław, 
Stanisława Przybyszewskiego,28,,51-151,Wrocław, 
Południowa,5,,53-026,Wrocław, 
Tadeusza Kościuszki,1,,50-037,Wrocław, 
Strumykowa,1d,,51-522,Wrocław, 
Romana Zmorskiego,2,,50-539,Wrocław, 
wybrzeże Ludwika Pasteura,16a,,50-367,Wrocław, 
Eugeniusza Horbaczewskiego,11,,54-130,Wrocław, 
Władysława Szafera,31,,52-216,Wrocław, 
Miłoszycka,15,,51-502,Wrocław, 
Opolska,123c,,52-013,Wrocław, 
Rumiankowa,18b,,54-512,Wrocław, 
Generała Romana Abrahama,39,,52-206,Wrocław, 
Narcyzy Żmichowskiej,4a,,51-680,Wrocław, 
aleja Ignacego Jana Paderewskiego,25,,51-612,Wrocław, 
Aleja Jana Kochanowskiego,32a,,51-601,Wrocław, 
Słowińców,47,,52-339,Wrocław, 
Sportowa,28,,51-149,Wrocław, 
Miłoszycka,19,,51-502,Wrocław, 
Małopolska,15,,54-032,Wrocław, 
Pionierska,42,,53-213,Wrocław, 
Kwiska,58,,54-210,Wrocław, 
Jelenia,32,,54-242,Wrocław, 
Czeska,40,,51-112,Wrocław, 
Dzielnicowa,3,,54-614,Wrocław, 
Brzozowa,11,,52-129,Wrocław, 
Zygmunta Sierakowskiego,52,,51-678,Wrocław, 
Krakowska,29i,,50-424,Wrocław, 
Aleja Armii Krajowej,54,,50-541,Wrocław, 
Generała Juliana Filipowicza,7,,52-208,Wrocław, 
Łużycka,14b,,51-111,Wrocław, 
Centralna,10,,52-114,Wrocław, 
Generała Leopolda Okulickiego,63,,51-216,Wrocław, 
Stargardzka,2a,,54-156,Wrocław, 
Okrężna,11,,53-008,Wrocław, 
Częstochowska,19,,54-033,Wrocław, 
Semaforowa,63,,52-115,Wrocław, 
Zielona,59,,54-044,Wrocław, 
Złotnicka,64,,54-029,Wrocław, 
Inżynierska,49,,53-228,Wrocław, 
Bolesława Krzywoustego,70,,51-166,Wrocław, 
Wojciecha Cybulskiego,3,,50-206,Wrocław, 
Księska,19,,52-020,Wrocław, 
Brzezińska,21,,54-018,Wrocław, 
Koreańska,57,,52-121,Wrocław, 
Pińska,9,,54-618,Wrocław, 
Karpacka,3a,,54-617,Wrocław, 
Aleja Ludomira Różyckiego,11,,51-612,Wrocław, 
Pułkownika Józefa Becka,3,,51-672,Wrocław, 
Marii Konopnickiej,8a,,51-141,Wrocław, 
Stanisława Dubois,11a,,50-208,Wrocław, 
Lubiąska,8,,54-020,Wrocław, 
Lekcyjna,64,,51-169,Wrocław, 
Bronisława Trentowskiego,38,,52-430,Wrocław, 
Tybetańska,33,,52-122,Wrocław, 
Nowotarska,14,,54-029,Wrocław, 
Jana i Jędrzeja Śniadeckich,53,,51-604,Wrocław, 
Pawłowicka,90,,51-250,Wrocław, 
Komandorska,84,,53-345,Wrocław, 
Jerzego Kukuczki,18,,50-570,Wrocław, 
Franciszka Karpińskiego,32,,51-144,Wrocław, 
Pilnikarska,17,,53-206,Wrocław, 
Jana Baudouina de Courtenay,3,,51-606,Wrocław, 
Północna,4,,54-105,Wrocław, 
Buraczana,14,,52-311,Wrocław, 
Onufrego Zagłoby,3,,54-514,Wrocław, 
Jerzego Badury,34,,51-507,Wrocław, 
Tęczowa,70,,53-603,Wrocław, 
Grójecka,10a,,53-118,Wrocław, 
Maurycego Beniowskiego,17,,53-210,Wrocław, 
Pracka,28a,,54-066,Wrocław, 
Kardynała Stefana Wyszyńskiego,112,,50-307,Wrocław, 
Łubinowa,1f,,52-210,Wrocław, 
Mariana Falskiego,34,,51-173,Wrocław, 
Ananasowa,28,,54-054,Wrocław, 
Jana Parandowskiego,21,,54-622,Wrocław, 
Anioła Ślązaka,1a,,52-423,Wrocław, 
Stefana Banacha,9a,,51-617,Wrocław, 
Redycka,55,,51-169,Wrocław, 
Samuela Bogumiła Lindego,7,,51-138,Wrocław, 
Kiełczowska,51e,,51-315,Wrocław, 
Ludwika Idzikowskiego,28a,,54-129,Wrocław, 
Agrestowa,81,,53-006,Wrocław, 
Żwirowa,6,,54-029,Wrocław, 
Stanisławowska,39,,54-611,Wrocław, 
Objazdowa,16,,54-513,Wrocław, 
Żmigrodzka,242f,,51-131,Wrocław, 
Koreańska,31h,,52-121,Wrocław, 
Torowa,6,,51-125,Wrocław, 
Budziszyńska,134,,54-436,Wrocław, 
Marka Hłaski,43,,54-608,Wrocław, 
Stopnicka,16,,53-326,Wrocław, 
Na Ostatnim Groszu,50,,54-207,Wrocław, 
Hiszpańska,43,,54-409,Wrocław, 
Ludwika Nabielaka,6,,51-140,Wrocław, 
Juliana Klaczki,31,,51-151,Wrocław, 
Antonia Vivaldiego,34,,52-129,Wrocław, 
Marcina Bukowskiego,124,,52-418,Wrocław, 
Kalinowa,30,,53-009,Wrocław, 
Nepalska,11,,52-121,Wrocław, 
Generała Stefana Grota-Roweckiego,39,,52-219,Wrocław, 
Wietrzna,89,,53-024,Wrocław, 
Leszczynowa,2,,52-436,Wrocław, 
Szewska,64-65,,50-139,Wrocław, 
Aleja Jana Kochanowskiego,26b,,51-601,Wrocław, 
Karczemna,30a,,54-067,Wrocław, 
Kiełczowska,63,,51-315,Wrocław, 
Wadowicka,10,,52-016,Wrocław, 
Tkacka,29,,54-138,Wrocław, 
Przyjaźni,141a,,53-030,Wrocław, 
Będzińska,12,,52-230,Wrocław, 
Bernarda Belotta Canaletta,14,,51-650,Wrocław, 
Generała Stefana Grota-Roweckiego,31,,52-219,Wrocław, 
Marii Konopnickiej,18,,51-141,Wrocław, 
Żmudzka,17,,51-354,Wrocław, 
Aleja Wiązowa,19,,53-119,Wrocław, 
Marcelego Nenckiego,142a,,52-212,Wrocław, 
Trawowa,15a,,54-614,Wrocław, 
Gimnazjalna,16a,,51-170,Wrocław, 
Władysława Syrokomli,1,,51-141,Wrocław, 
Stanisława Worcella,30,,50-448,Wrocław, 
Rezedowa,50,,54-515,Wrocław, 
Kasztelańska,13,,51-200,Wrocław, 
Lubelska,96,,54-101,Wrocław, 
Aleksandra Kotsisa,18,,51-638,Wrocław, 
Sportowa,25,,51-149,Wrocław, 
Generała Romualda Traugutta,69,,50-417,Wrocław, 
Henryka Michała Kamieńskiego,64,,51-124,Wrocław, 
Kłokoczycka,176a,,51-376,Wrocław, 
Ślusarska,22b,,53-207,Wrocław, 
Stobrawska,58,,54-211,Wrocław, 
Juliusza Kossaka,2,,51-630,Wrocław, 
Partyzantów,60,,51-675,Wrocław, 
Czereśniowa,10,,53-006,Wrocław, 
Władysława Syrokomli,43,,51-141,Wrocław, 
Grecka,61a,,54-406,Wrocław, 
Łuczników,3,,51-218,Wrocław, 
Wołyńska,4,,54-314,Wrocław, 
Krzycka,86a,,53-020,Wrocław, 
Plac Biskupa Nankiera,11,,50-140,Wrocław, 
Gałowska,90,,54-530,Wrocław, 
Marcina Bukowskiego,100,,52-418,Wrocław, 
Pilczycka,115,,54-144,Wrocław, 
Tadeusza Gajcego,37,,51-143,Wrocław, 
Starogajowa,21,,54-047,Wrocław, 
Norweska,45a,,54-404,Wrocław, 
Jabłeczna,24,,50-539,Wrocław, 
Henryka Wieniawskiego,19,,51-611,Wrocław, 
Ludwika Krzywickiego,19,,51-606,Wrocław, 
Aleja Generała Józefa Hallera,39,,53-325,Wrocław, 
Skwer Obrońców Helu,3,,51-138,Wrocław, 
Witolda Wojtkiewicza,26,,51-639,Wrocław, 
Barwinkowa,1,,51-251,Wrocław, 
Lazurowa,71,,54-044,Wrocław, 
Rabczańska,3,,54-035,Wrocław, 
Wacława Gąsiorowskiego,34,,51-142,Wrocław, 
Burzowa,5,,53-028,Wrocław, 
Bażancia,30,,51-417,Wrocław, 
Mieczysława Karłowicza,15,,51-610,Wrocław, 
Krokusowa,40a,,51-252,Wrocław, 
Więzienna,16,,50-118,Wrocław, 
Krucza,75,,53-405,Wrocław, 
Sopocka,13,,50-344,Wrocław, 
Buraczana,8b,,52-311,Wrocław, 
Kamiennogórska,80,,54-033,Wrocław, 
Wałbrzyska,19,,52-314,Wrocław, 
Pasieczna,42,,54-108,Wrocław, 
Strzegomska,141,,54-428,Wrocław, 
Płużna,35,,54-530,Wrocław, 
Ojca Beyzyma,34,,53-204,Wrocław, 
Seweryna Udzieli,1,,54-513,Wrocław, 
Artura Młodnickiego,28,,50-305,Wrocław, 
Szczepanowska,13,,54-015,Wrocław, 
Generała Józefa Haukego-Bosaka,7,,50-447,Wrocław, 
Koreańska,89,,52-121,Wrocław, 
Prosta,14,,53-509,Wrocław, 
Przedwiośnie,15,,51-211,Wrocław, 
Parkowa,25a,,51-616,Wrocław, 
Legnicka,56c,,54-204,Wrocław, 
Stabłowicka,27,,54-058,Wrocław, 
Kanadyjska,9,,54-402,Wrocław, 
Hutnicza,66,,54-139,Wrocław, 
Ostrzeszowska,10,,51-010,Wrocław, 
Żeglarska,3,,53-213,Wrocław, 
Hipolita Cegielskiego,18b,,52-130,Wrocław, 
Grabiszyńska,233e,,53-234,Wrocław, 
Przylaszczkowa,47,,51-250,Wrocław, 
Rzeszowska,26,,54-030,Wrocław, 
Wojszycka,14a,,53-006,Wrocław, 
Połaniecka,9a,,53-403,Wrocław, 
Jerzego Bajana,33,,54-129,Wrocław, 
Sosnowiecka,6a,,52-008,Wrocław, 
Szarych Szeregów,41,,52-245,Wrocław, 
Owczarska,44,,54-020,Wrocław, 
Australijska,8,,54-402,Wrocław, 
Słonecznikowa,10,,53-224,Wrocław, 
Zdzisława Dębickiego,13,,50-230,Wrocław, 
Długa,52,,53-658,Wrocław, 
Grabowa,71,,54-115,Wrocław, 
Róży Wiatrów,3a,,53-023,Wrocław, 
Miłoszycka,20a,,51-502,Wrocław, 
Łaciarska,23,,50-146,Wrocław, 
Zachodnia,25,,53-643,Wrocław, 
Ostowa,14,,51-180,Wrocław, 
Nożownicza,30,,50-147,Wrocław, 
Stanisława Dubois,3,,50-208,Wrocław, 
Katowicka,4,,52-022,Wrocław, 
Cesarzowicka,16,,52-408,Wrocław, 
Graniczna,125c,,54-530,Wrocław, 
Kominiarska,61,,51-180,Wrocław, 
Tęczowa,28,,53-602,Wrocław, 
Kolejowa,8,,53-508,Wrocław, 
Ludwika Nabielaka,21,,51-140,Wrocław, 
Kwiska,15,,54-210,Wrocław, 
Kwiska,98,,54-210,Wrocław, 
Łączności,13,,53-330,Wrocław, 
Centralna,32a,,52-114,Wrocław, 
Okólna,16,,50-422,Wrocław, 
Sulmierzycka,4,,51-127,Wrocław, 
Heleny Motykówny,37,,51-209,Wrocław, 
Wiedeńska,2,,51-200,Wrocław, 
Kamiennogórska,61,,54-033,Wrocław, 
Bernarda Belotta Canaletta,33,,51-650,Wrocław, 
Czarnoleska,3a,,51-621,Wrocław, 
Strachowicka,42c,,54-512,Wrocław, 
Adama Gdacjusza,3,,54-515,Wrocław, 
Krucza,98,,53-412,Wrocław, 
Australijska,78,,54-404,Wrocław, 
Tadeusza Mikulskiego,27,,52-420,Wrocław, 
Ostrowska,62,,51-005,Wrocław, 
Marynarska,15,,51-218,Wrocław, 
Zygmunta Sierakowskiego,37,,51-678,Wrocław, 
Murarska,40,,54-135,Wrocław, 
Krzemieniecka,16,,54-613,Wrocław, 
Twardogórska,20a,,51-126,Wrocław, 
Stabłowicka,45,,54-058,Wrocław, 
Emilii Plater,12,,51-680,Wrocław, 
Deszczowa,50,,53-024,Wrocław, 
Szafranowa,3,,51-250,Wrocław, 
Maślicka,52a,,54-107,Wrocław, 
Krzycka,39,,53-019,Wrocław, 
Plac Wolności,11,,50-071,Wrocław, 
Piotra Czajkowskiego,48,,51-171,Wrocław, 
Józefa Chełmońskiego,42a,,51-630,Wrocław, 
Grunwaldzka,8a,,50-355,Wrocław, 
Wojciecha Bogusławskiego,81,,50-023,Wrocław, 
Osobowicka,175,,51-001,Wrocław, 
Stanisława Przybyszewskiego,42,,51-151,Wrocław, 
Generała Mikołaja Bołtucia,8,,52-203,Wrocław, 
Marcina Borelowskiego,55,,51-678,Wrocław, 
Stefanii Sempołowskiej,70,,51-661,Wrocław, 
Ksawerego Liskego,13,,50-345,Wrocław, 
Maurycego Beniowskiego,27,,53-210,Wrocław, 
Poranna,15,,53-026,Wrocław, 
Jana Szanieckiego,29,,51-692,Wrocław, 
Leonarda da Vinci,11a,,52-112,Wrocław, 
Romualda Mielczarskiego,1,,51-663,Wrocław, 
Władysława Orkana,47,,51-153,Wrocław, 
Rynek Ratusz,7-9,,50-101,Wrocław, 
Piotra Czajkowskiego,114,,51-147,Wrocław, 
Azaliowa,12,,51-252,Wrocław, 
Mieczysława Karłowicza,11a,,51-610,Wrocław, 
Bernarda Pretficza,45,,53-407,Wrocław, 
Fryderyka Chopina,30,,51-609,Wrocław, 
Olsztyńska,60a,,51-423,Wrocław, 
Wałbrzyska,33,,52-314,Wrocław, 
Krzycka,88,,53-020,Wrocław, 
Fioletowa,6,,54-044,Wrocław, 
Generała Stefana Grota-Roweckiego,36,,52-219,Wrocław, 
Karczemna,28,,54-067,Wrocław, 
Sulmierzycka,20,,51-127,Wrocław, 
Partynicka,51,,53-031,Wrocław, 
Aleja Lipowa,28,,53-124,Wrocław, 
Siedliczan,19,,52-340,Wrocław, 
Przyjaźni,103,,53-030,Wrocław, 
Edwarda Abramowskiego,25,,51-663,Wrocław, 
Artura Grottgera,8,,51-630,Wrocław, 
Rezedowa,27,,54-515,Wrocław, 
Czekoladowa,44,,52-326,Wrocław, 
Czekoladowa,59,,52-326,Wrocław, 
Emilii Plater,16,,51-680,Wrocław, 
Marcelego Nenckiego,154,,52-212,Wrocław, 
Kozanowska,85,,54-152,Wrocław, 
Świerkowa,7,,54-020,Wrocław, 
Aleja Jaworowa,23e,,53-122,Wrocław, 
Krynicka,26,,50-555,Wrocław, 
Jana Głogowczyka,29,,51-604,Wrocław, 
Liońska,6,,51-215,Wrocław, 
Ludwika Solskiego,24a,,52-416,Wrocław, 
Tadeusza Kościuszki,86,,50-441,Wrocław, 
Konrada Wallenroda,20,,51-210,Wrocław, 
Gliwicka,9,,52-027,Wrocław, 
Jarocińska,23,,51-009,Wrocław, 
Kamiennogórska,60,,54-033,Wrocław, 
Karpacka,23,,54-617,Wrocław, 
Karola Olszewskiego,94,,51-646,Wrocław, 
Strońska,9,,50-540,Wrocław, 
Jagniątkowska,23,,54-048,Wrocław, 
Brodzka,147,,54-067,Wrocław, 
Gądowska,1,,54-213,Wrocław, 
Braci Gierymskich,72,,51-640,Wrocław, 
Henryka Wieniawskiego,30,,51-611,Wrocław, 
Węgoborska,10,,51-429,Wrocław, 
Nowogródzka,8,,51-351,Wrocław, 
Jarnołtowska,50,,54-530,Wrocław, 
Kruszcowa,14,,54-047,Wrocław, 
Żeglarska,49,,53-213,Wrocław, 
Pustecka,44,,54-011,Wrocław, 
Henryka Sienkiewicza,5,,50-335,Wrocław, 
Milicka,6,,51-127,Wrocław, 
Końcowa,9,,54-614,Wrocław, 
Antonia Vivaldiego,1,,52-129,Wrocław, 
Ludwika Pugeta,8,,51-628,Wrocław, 
Góralska,26,,53-610,Wrocław, 
Lekcyjna,37,,51-169,Wrocław, 
Serbska,18a,,51-111,Wrocław, 
Bednarska,7,,54-134,Wrocław, 
Bengalska,22,,52-123,Wrocław, 
Samborska,25,,54-615,Wrocław, 
Ewy i Karola Maleczyńskich,7,,52-428,Wrocław, 
Henryka Sienkiewicza,67,,50-349,Wrocław, 
Paczkowska,46a,,50-503,Wrocław, 
Bronisława Trentowskiego,22,,52-430,Wrocław, 
Buraczana,15,,52-311,Wrocław, 
Kosynierów Gdyńskich,4,,51-689,Wrocław, 
Objazdowa,74,,54-513,Wrocław, 
Walecznych,17,,50-341,Wrocław, 
Augustowska,70,,54-112,Wrocław, 
Stacha Świstackiego,20,,50-430,Wrocław, 
Piotra Wysockiego,5,,51-692,Wrocław, 
Księcia Witolda,46,,50-202,Wrocław, 
Józefa Chełmońskiego,11-13,,51-630,Wrocław, 
Grabiszyńska,220,,53-235,Wrocław, 
Mosiężna,20,,53-441,Wrocław, 
Grochowa,18,,53-424,Wrocław, 
Kwaśna,3a,,53-425,Wrocław, 
Świętego Antoniego,10,,50-073,Wrocław, 
Adama Gdacjusza,32,,54-515,Wrocław, 
Torfowa,43d,,51-170,Wrocław, 
Hermanowska,72b,,54-314,Wrocław, 
Bartłomieja Strachowskiego,16,,52-210,Wrocław, 
Złocieniowa,6,,51-251,Wrocław, 
Wojciecha Bogusławskiego,39,,50-023,Wrocław, 
Bolesława Prusa,7c,,50-319,Wrocław, 
Heblarska,19,,53-206,Wrocław, 
Mariana Rapackiego,21,,53-021,Wrocław, 
Starościńska,16,,51-180,Wrocław, 
Wilgowa,6,,51-418,Wrocław, 
Nowowiejska,101,,50-340,Wrocław, 
Bolesława Krzywoustego,9b,,51-165,Wrocław, 
Henryka Michała Kamieńskiego,114,,51-124,Wrocław, 
Aleksandra Kotsisa,4,,51-638,Wrocław, 
Braniewska,14,,54-109,Wrocław, 
Terenowa,10a,,52-231,Wrocław, 
Mikołaja Reja,2d,,50-354,Wrocław, 
Klecińska,214,,54-412,Wrocław, 
Jelenia,36,,54-242,Wrocław, 
Kowalska,127m,,51-424,Wrocław, 
Rewalska,17,,54-317,Wrocław, 
Powiewna,1,,53-028,Wrocław, 
Kotlarska,35-36,,50-120,Wrocław, 
Rogowska,22,,54-440,Wrocław, 
Fabryczna,10c,,53-609,Wrocław, 
Krzeszowska,27,,54-032,Wrocław, 
Starodworska,12,,52-020,Wrocław, 
Nowowiejska,12,,50-314,Wrocław, 
Skałeczna,15,,54-055,Wrocław, 
Mydlana,3,,51-502,Wrocław, 
Piotra Ignuta,33,,54-151,Wrocław, 
Kozanowska,51,,54-152,Wrocław, 
Lechitów,21,,51-426,Wrocław, 
Jarzynowa,41,,52-214,Wrocław, 
Przystankowa,14,,52-231,Wrocław, 
Kętrzyńska,33,,51-413,Wrocław, 
Augustowska,20,,54-112,Wrocław, 
Księdza Konstantego Damrota,57,,50-306,Wrocław, 
Stabłowicka,14,,54-058,Wrocław, 
Jutrosińska,1,,51-124,Wrocław, 
Sołtysowicka,25a,,51-168,Wrocław, 
Budziszyńska,2,,54-434,Wrocław, 
Hodowlana,4,,54-109,Wrocław, 
Szczytnicka,31,,50-382,Wrocław, 
Kawalerzystów,2,,53-004,Wrocław, 
Sarbinowska,8,,54-320,Wrocław, 
Hermanowska,28,,54-314,Wrocław, 
Mosiężna,11,,53-441,Wrocław, 
Generała Romualda Traugutta,77,,50-417,Wrocław, 
Krotoszyńska,18,,51-009,Wrocław, 
Nowodworska,93,,54-438,Wrocław, 
Tadeusza Gajcego,28,,51-143,Wrocław, 
Lekcyjna,55,,51-169,Wrocław, 
Generała Ignacego Prądzyńskiego,30,,50-433,Wrocław, 
Toruńska,9-29,,51-164,Wrocław, 
Piwowarska,18,,54-066,Wrocław, 
Stabłowicka,113-115,,54-062,Wrocław, 
Osobowicka,153b,,51-001,Wrocław, 
Aleja Jana Kochanowskiego,28-30,,51-601,Wrocław, 
Piotra Ignuta,125,,54-151,Wrocław, 
Henrykowska,2a,,50-503,Wrocław, 
Świętochłowicka,22,,51-506,Wrocław, 
Lipska,8,,51-003,Wrocław, 
Kowalska,43,,51-423,Wrocław, 
Masztowa,13,,51-215,Wrocław, 
Jordańska,13,,52-132,Wrocław, 
Chińska,6a,,52-118,Wrocław, 
Wiktora Brossa,47,,53-134,Wrocław, 
Warsztatowa,1a,,53-014,Wrocław, 
Tadeusza Kościuszki,96,,50-441,Wrocław, 
Skrzydlata,15,,54-129,Wrocław, 
Australijska,21,,54-402,Wrocław, 
Józefa Wąsowicza,7,,54-704,Wrocław, 
Końcowa,1,,54-614,Wrocław, 
Stalowa,89,,53-440,Wrocław, 
Brzezińska,33,,54-018,Wrocław, 
Wilanowska,39,,51-206,Wrocław, 
Ignacego Mościckiego,23,,52-110,Wrocław, 
Księdza Grzegorza Piramowicza,14,,51-658,Wrocław, 
Strachowicka,45,,54-512,Wrocław, 
Kruszcowa,36,,54-055,Wrocław, 
Mączna,7,,54-131,Wrocław, 
Karola Darwina,6a,,52-415,Wrocław, 
Zagłębiowska,37,,52-007,Wrocław, 
Pucka,29,,54-312,Wrocław, 
Braci Gierymskich,156-158,,51-640,Wrocław, 
Lekcyjna,82,,51-169,Wrocław, 
Fromborska,29,,54-111,Wrocław, 
Boiskowa,7,,52-126,Wrocław, 
Poleska,1,,51-354,Wrocław, 
Tadeusza Czackiego,60,,51-607,Wrocław, 
Czołgistów,32,,52-207,Wrocław, 
Antoniego Wiwulskiego,4,,51-629,Wrocław, 
Grawerska,82,,51-180,Wrocław, 
Koreańska,28,,52-121,Wrocław, 
Sezamkowa,2,,52-317,Wrocław, 
Lewa,51,,54-114,Wrocław, 
Osolska,4,,51-179,Wrocław, 
Generała Kazimierza Sosnkowskiego,21,,52-207,Wrocław, 
Sycowska,66,,51-319,Wrocław, 
Górnicza,90,,54-136,Wrocław, 
Kawalerzystów,1,,53-004,Wrocław, 
Wieluńska,14,,51-009,Wrocław, 
Kamiennogórska,100,,54-033,Wrocław, 
Rogowska,54,,54-440,Wrocław, 
Dolnobrzeska,53d,,54-072,Wrocław, 
Jasielska,12,,54-033,Wrocław, 
Uczniowska,17,,52-222,Wrocław, 
Saperów,26,,53-151,Wrocław, 
Starodębowa,40,,51-251,Wrocław, 
Żubrza,12,,54-229,Wrocław, 
Bolesława Chrobrego,10,,50-254,Wrocław, 
Marcina Borelowskiego,34,,51-678,Wrocław, 
Tarnowska,7,,54-030,Wrocław, 
Parafialna,71a,,52-233,Wrocław, 
Ożynowa,26,,53-009,Wrocław, 
Francuska,13,,54-405,Wrocław, 
Pełczyńska,25,,51-180,Wrocław, 
Lipska,7,,51-003,Wrocław, 
Mielecka,34,,53-402,Wrocław, 
Słotna,16,,53-023,Wrocław, 
Jerzego Bajana,6,,54-129,Wrocław, 
Siedlecka,13,,54-101,Wrocław, 
Piotra Czajkowskiego,71,,51-147,Wrocław, 
Henryka Hipolita Rodakowskiego,25,,51-637,Wrocław, 
Piwna,17,,50-353,Wrocław, 
Chmurna,9,,52-121,Wrocław, 
Rezedowa,87,,54-515,Wrocław, 
Rolna,76,,54-110,Wrocław, 
Oboźna,48,,52-244,Wrocław, 
Gogolińska,11,,52-019,Wrocław, 
Ślężna,208,,53-113,Wrocław, 
Stefanii Sempołowskiej,65,,51-661,Wrocław, 
Generała Leopolda Okulickiego,2,,51-216,Wrocław, 
Francuska,16,,54-405,Wrocław, 
Aleja Jana Kochanowskiego,27,,51-602,Wrocław, 
Jeleniogórska,120,,54-056,Wrocław, 
Jana i Jędrzeja Śniadeckich,32,,51-604,Wrocław, 
Marcelego Nenckiego,151,,52-212,Wrocław, 
Glebowa,8a,,52-231,Wrocław, 
Ignacego Chrzanowskiego,58,,51-141,Wrocław, 
Karola Darwina,13,,52-415,Wrocław, 
Księdza Wincentego Kraińskiego,3,,50-153,Wrocław, 
Niemczańska,33,,50-561,Wrocław, 
Tadeusza Micińskiego,5,,51-152,Wrocław, 
Strzegomska,55d,,53-611,Wrocław, 
Krzemieniecka,1a,,54-613,Wrocław, 
Wietrzna,9,,53-024,Wrocław, 
Krokusowa,44,,51-252,Wrocław, 
Jarnołtowska,6,,54-530,Wrocław, 
Franciszka Stefczyka,1a,,51-662,Wrocław, 
Ałunowa,2b,,51-180,Wrocław, 
Rezedowa,62,,54-515,Wrocław, 
Kozia,14a,,54-104,Wrocław, 
Bolesława Krzywoustego,79,,51-166,Wrocław, 
Wałbrzyska,48,,52-314,Wrocław, 
Centralna,23a,,52-114,Wrocław, 
Henryka Sienkiewicza,6,,50-335,Wrocław, 
Torfowa,8,,51-170,Wrocław, 
Henryka Sienkiewicza,76-84,,50-349,Wrocław, 
Tarnobrzeska,12,,53-404,Wrocław, 
Tadeusza Gajcego,26,,51-143,Wrocław, 
Czereśniowa,31,,53-006,Wrocław, 
Objazdowa,48a,,54-513,Wrocław, 
Plac Muzealny,6,,50-035,Wrocław, 
Grecka,68c,,54-406,Wrocław, 
Chełmska,20,,54-102,Wrocław, 
Lubelska,32,,54-101,Wrocław, 
Borowska,102,,50-552,Wrocław, 
Konstantego Ildefonsa Gałczyńskiego,16,,52-214,Wrocław, 
Kwitnąca,37,,52-242,Wrocław, 
Tęczowa,31,,53-601,Wrocław, 
Krokusowa,21a,,51-252,Wrocław, 
Opolska,110-112,,52-014,Wrocław, 
Heleny Motykówny,16,,51-209,Wrocław, 
Rajska,73,,54-028,Wrocław, 
Księdza Jana Dzierżonia,7,,52-413,Wrocław, 
