StreetName,buldingNr,apartmentNr,postalCode,city,district
Ludwika Kondratowicza,1,,03-286,Warszawa, 
Ludwika Kondratowicza,49,,03-291,Warszawa, 
Łojewska,11,,03-285,Warszawa, 
Ludwika Kondratowicza,41,,03-286,Warszawa, 
20 Dywizji Piechoty WP,18,,03-286,Warszawa, 
Krasiczyńska,5A,,03-285,Warszawa, 
Ludwika Kondratowicza,23,,03-242,Warszawa, 
Ludwika Kondratowicza,27a,,03-242,Warszawa, 
Malborska,39,,03-286,Warszawa, 
Jerzego Michałowicza,8,,02-495,Warszawa, 
Aleja Niepodległości,58,,02-626,Warszawa, 
Ludwika Kondratowicza,4,,03-242,Warszawa, 
Łojewska,11,,03-285,Warszawa, 
Ludwika Kondratowicza,37,,03-285,Warszawa, 
Ludwika Kondratowicza,18,,03-285,Warszawa, 
Głębocka,15,,03-287,Warszawa, 
Głębocka,13,,03-287,Warszawa, 
Głębocka,13,,03-287,Warszawa, 
Głębocka,15,,03-287,Warszawa, 
Poborzańska,20,,03-242,Warszawa, 
Rembielińska,20,,03-242,Warszawa, 
Rembielińska,20,,03-242,Warszawa, 
Wyszogrodzka,1/7,,03-242,Warszawa, 
Rembielińska,20,,03-242,Warszawa, 
Pory,80,,02-757,Warszawa, 
Jana Rosoła,61,,02-796,Warszawa, 
Młodzieńcza,12a,,03-655,Warszawa, 
Pszczyńska,26,,03-690,Warszawa, 
Malborska,6,,03-288,Warszawa, 
Aleksandra Kowalskiego,3,,03-288,Warszawa, 
Henryka Sienkiewicza,17,,05-800,Pruszków, 
Tymiankowa,11,,05-077,Warszawa, 
Kobielska,11,,04-359,Warszawa, 
Tarchomińska,12,,03-746,Warszawa, 
Nowowiejska,137,,05-860,Pilaszków, 
Aleja Stanów Zjednoczonych,72,,04-036,Warszawa, 
Aleja Stanów Zjednoczonych,72,,04-036,Warszawa, 
Pasłęcka,7,,03-137,Warszawa, 
Konwaliowa,5,,03-199,Warszawa, 
Krasnobrodzka,11,,03-214,Warszawa, 
Ludwika Kondratowicza,4a,,03-242,Warszawa, 
Ludwika Kondratowicza,4,,03-242,Warszawa, 
Ludwika Kondratowicza,4a,,03-242,Warszawa, 
Melchiora Wańkowicza,1,,02-796,Warszawa, 
Leśna,106,,05-083,Wiktorów, 
Rybno,1,,05-083,Wiktorów, 
Niezapominajek,10,,05-083,Wiktorów, 
Rybno,10,,05-083,Wiktorów, 
Rybno,11,,05-083,Wiktorów, 
Rybno,15,,05-083,Wiktorów, 
Parkowa,61,,05-083,Wólka, 
Parkowa,64,,05-083,Wólka, 
Parkowa,75,,05-083,Wiktorów, 
Parkowa,76,,05-083,Wólka, 
Rybno,8,,05-083,Wiktorów, 
Parkowa,80,,05-083,Wólka, 
Topolowa,84,,05-083,Wólka, 
Rybno,9,,05-083,Wiktorów, 
Mołdawska,7/7a,,02-132,Warszawa, 
Stefana Baleya,9,,02-126,Warszawa, 
Kabacki Dukt,18,,02-798,Warszawa, 
Kleszczowa,18,,02-485,Warszawa, 
Kleszczowa,18,,02-485,Warszawa, 
Osmańska,7,,02-823,Warszawa, 
Jutrzenki,183,,02-231,Warszawa, 
Stefana Kazimierza Hankiewicza,1,,02-103,Warszawa, 
Cygańska,2,,05-830,Wolica, 
Puławska,234,,02-670,Warszawa, 
Meksykańska,3,,03-948,Warszawa, 
Stągiewna,16,,03-117,Warszawa, 
Modlińska,219A,,03-120,Warszawa, 
Puławska,17,,02-515,Warszawa, 
Modlińska,287,,03-151,Warszawa, 
Modlińska,267,,03-151,Warszawa, 
Modlińska,225a,,03-120,Warszawa, 
Modlińska,225,,03-120,Warszawa, 
Modlińska,287,,03-151,Warszawa, 
Modlińska,219a,,03-120,Warszawa, 
Modlińska,199A,,03-122,Warszawa, 
Józefa Mehoffera,67,,03-118,Warszawa, 
Modlińska,199a,,03-122,Warszawa, 
Józefa Mehoffera,71,,03-118,Warszawa, 
Modlińska,225c,,03-120,Warszawa, 
Aleja Krakowska,76,,05-090,Sękocin Stary, 
Chłodna,3,,00-891,Warszawa, 
Kredytowa,2,,00-062,Warszawa, 
Edwarda Gibalskiego,10,,01-190,Warszawa, 
Generała Gustawa Orlicz-Dreszera,12,,05-843,, 
1 Sierpnia,4,,02-134,Warszawa, 
Przylesie,3,,03-153,Warszawa, 
Modlińska,158,,03-170,Warszawa, 
Modlińska,158,,03-170,Warszawa, 
Modlińska,197,,03-122,Warszawa, 
Świętego Bonifacego,90,,02-940,Warszawa, 
Powsińska,31,,02-903,Warszawa, 
Włodzimierza Perzyńskiego,13a,,01-864,Warszawa, 
Kolejowa,2,,05-850,Ożarów Mazowiecki, 
Bursztynowa,2,,04-749,Warszawa, 
Komorska,11/15,,04-161,Warszawa, 
Żyrardowska,43,,96-316,Stare Budy, 
Józefa Mehoffera,68D,,03-131,Warszawa, 
Józefa Mehoffera,75,,03-118,Warszawa, 
Józefa Mehoffera,75,,03-118,Warszawa, 
Józefa Mehoffera,68D,,03-131,Warszawa, 
Miodowa,5,,96-313,, 
Ogrodowa,3,,05-500,, 
Nefrytowa,16,,05-500,Piaseczno, 
Puławska,46,,05-500,Piaseczno, 
Leszczynowa,14,,03-197,Warszawa, 
Leszczynowa,11,,03-197,Warszawa, 
Zygmunta Słomińskiego,19,,00-195,Warszawa, 
Jagiellońska,82,,03-301,Warszawa, 
Jagiellońska,78,,03-301,Warszawa, 
Czerska,18,,00-732,Warszawa, 
Aleje Jerozolimskie,184,,02-486,Warszawa, 
Aleje Jerozolimskie,184,,02-486,Warszawa, 
Wolności,2,,05-220,Zielonka, 
Giordana Bruna,9,,02-594,Warszawa, 
Łączności,2g,,05-552,Łazy, 
Aleja Niepodległości,19,,02-653,Warszawa, 
Aleja Wilanowska,363,,02-665,Mokotów, 
Blokowa,36A,,03-573,, 
Mokra,33,,03-562,Warszawa, 
Plac Trzech Krzyży,10/14,,00-499,Warszawa, 
Melomanów,2A,,00-712,Warszawa, 
Czerniakowska,38a,,00-714,Warszawa, 
Aleja Lotników,1,,02-668,, 
Modlińska,129,,03-186,Warszawa, 
Nowosielecka,20,,00-466,Warszawa, 
Jurija Gagarina,6,,00-754,Warszawa, 
Vincenta van Gogha,1,,03-188,Warszawa, 
Jana Kowalczyka,3,,03-193,Warszawa, 
Białołęcka,222,,03-253,Warszawa, 
Rakowiecka,45,,02-528,Warszawa, 
Rakowiecka,45,,02-528,Warszawa, 
Dworcowa,4,,05-820,Piastów, 
Kolejowa,2,,05-850,Ożarów Mazowiecki, 
Poznańska,12,,00-680,Warszawa, 
Generała Władysława Andersa,5,,00-147,Warszawa, 
Tarnowiecka,13,,04-174,Warszawa, 
Tarnowiecka,13,,04-174,Warszawa, 
Zakręt,29,,05-500,Mysiadło, 
Aleja Wojska Polskiego,48G,,05-800,Pruszków, 
Aleja Wojska Polskiego,72D,,05-804,Pruszków, 
Działkowa,6a,,05-800,Pruszków, 
Julianowska,88J,,05-550,Julianów, 
Generała Władysława Sikorskiego,33A/44,,05-091,Ząbki, 
Bolesława Prusa,12,,05-800,Pruszków, 
Fabryczna,2G,,05-860,, 
3 Maja,5,,05-870,Błonie, 
Jarosławska,13,,03-200,Warszawa, 
Światowida,47b,,03-144,Warszawa, 
Racławicka,14,,02-601,Warszawa, 
Lwowska,12,,00-660,Warszawa, 
Plac Politechniki,1,,00-661,Warszawa, 
Wąwozowa,8,,02-796,Warszawa, 
Daków,1,,05-077,Warszawa, 
Kombatantów II Wojny Światowej,90,,05-070,Sulejówek, 
Nowolipki,13,,00-151,Warszawa, 
Meksykańska,8,,03-948,Warszawa, 
Topolowa,2,,05-515,Mysiadło, 
1 Praskiego Pułku WP,31,,05-075,Warszawa, 
Wolska,71/73,,01-229,Warszawa, 
Szkolna,11,,05-090,Raszyn, 
Modlińska,310/312,,03-152,Warszawa, 
Nowy Świat,53,,00-042,Warszawa, 
Nieświeska,52,,03-867,Warszawa, 
Smolna,10,,00-375,Warszawa, 
Bukowińska,22,,02-703,Warszawa, 
Puławska,7/9,,02-515,Warszawa, 
Józefa Ignacego Kraszewskiego,27c,,05-800,, 
Puławska,427,,02-801,Warszawa, 
Potocka,14,,01-650,Warszawa, 
Potocka,1,,01-652,Warszawa, 
Zygmunta Krasińskiego,10,,01-615,Warszawa, 
Twarda,6,,00-950,Warszawa, 
Jerzego Zaruby,9,,02-796,Warszawa, 
Warszawska,45,,02-800,Dawidy, 
Aleja Hrabska,10,,05-090,Falenty, 
Nugat,9,,02-776,, 
Nugat,7,,02-776,, 
Nugat,9,,02-776,Warszawa, 
Ratuszowa,4A,,03-461,Warszawa, 
Sportowa,3,,05-270,Marki, 
Fabryczna,1,,05-270,Marki, 
Kwiatowa,1/3/5,,02-579,Warszawa, 
Nowy Świat,3,,00-496,Warszawa, 
Senatorska,37,,00-095,Warszawa, 
Senatorska,22,,00-095,Warszawa, 
Gottfrieda Leibniza,1,,01-481,Warszawa, 
Księdza Jerzego Popiełuszki,19/21,,01-592,Warszawa, 
Kazimierzowska,22,,02-572,Warszawa, 
Wiejska,20,,00-490,Warszawa, 
Wiejska,20,,00-490,Warszawa, 
Aleja Stanów Zjednoczonych,72,,04-036,Warszawa, 
Aleja Stanów Zjednoczonych,72,,04-036,Warszawa, 
Adama Mickiewicza,27,,01-562,Warszawa, 
Adama Mickiewicza,27,,01-562,Warszawa, 
Adama Mickiewicza,27,,01-562,Warszawa, 
Adama Mickiewicza,27,,01-562,Warszawa, 
Zygmunta Krasińskiego,10,,01-615,Warszawa, 
Dolna,3,,00-773,Warszawa, 
Aleja Stanów Zjednoczonych,72,,04-036,Warszawa, 
Jana Pawła II,19W,,05-077,Warszawa, 
Józefa Mehoffera,90,,03-118,Warszawa, 
Józefa Mehoffera,90,,03-118,Warszawa, 
Juliusza Słowackiego,45,,01-690,Warszawa, 
Mokotowska,33,,00-560,Warszawa, 
Krucza,16/22,,00-526,Warszawa, 
Mińska,25,,03-808,, 
Sokołowska,9,,01-142,Warszawa, 
Górczewska,24,,01-139,Warszawa, 
Górczewska,37,,01-144,Warszawa, 
Nagodziców,2,,03-100,Warszawa, 
3 Maja,8a,,05-800,Pruszków, 
Wolska,68/72,,01-134,, 
Wolska,50a,,01-187,Warszawa, 
Wolska,38,,01-187,Warszawa, 
Aleja Jana Pawła II,32,,00-141,Warszawa, 
Aleja Jana Pawła II,18,,00-116,Warszawa, 
Wolska,78/80,,01-141,Warszawa, 
Bracka,2,,00-502,Warszawa, 
Książęca,6,,00-498,Warszawa, 
Plac Trzech Krzyży,8,,00-507,Warszawa, 
Marii Konopnickiej,6,,00-491,Warszawa, 
Wałbrzyska,11,,02-739,Warszawa, 
Podleśna,52,,01-673,Warszawa, 
Ząbkowska,3,,03-736,Warszawa, 
Kijowska,11,,03-743,Warszawa, 
Ząbkowska,23/25,,03-736,Warszawa, 
Ząbkowska,11,,03-736,Warszawa, 
Orla,6 lok. 75,,05-091,Ząbki, 
Brzozowa,2A,,05-091,Ząbki, 
Świętego Hieronima,14,,03-200,Warszawa, 
Skrajna,14,,03-200,Warszawa, 
Suwalska,4,,03-200,Warszawa, 
Bazyliańska,1,,03-200,Warszawa, 
Bazyliańska,1,,03-200,Warszawa, 
Bazyliańska,6,,03-200,Warszawa, 
Ludwika Kondratowicza,23,,03-242,Warszawa, 
Ludwika Kondratowicza,23,,03-285,Warszawa, 
Ludwika Kondratowicza,23,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Ludwika Kondratowicza,25,,03-242,Warszawa, 
Puławska,53,,02-508,Warszawa, 
Józefa Mehoffera,68D,,03-131,Warszawa, 
Głębocka,15,,03-287,Warszawa, 
Jana Ciszewskiego,15,,02-777,Warszawa, 
Wąwozowa,6,,02-796,Warszawa, 
Modlińska,6,,03-216,Warszawa, 
Ludowa,5,,05-500,, 
Wałbrzyska,"11, II piętro",,02-739,Warszawa, 
Puławska,116,,02-620,Warszawa, 
Puławska,108/112,,02-620,Warszawa, 
Puławska,108/112,,02-620,Warszawa, 
Puławska,108/112,,02-620,Warszawa, 
Jana Chryzostoma Paska,10,,01-640,Warszawa, 
Spółdzielcza,9,,05-825,Grodzisk Mazowiecki, 
Josepha Conrada,6,,01-992,Warszawa, 
Piaseczyńska,59,,00-765,Warszawa, 
Antoniego Malczewskiego,52,,02-622,Warszawa, 
Marywilska,44,,03-042,, 
Franciszkańska,14,,00-214,Warszawa, 
Krakowskie Przedmieście,85,,00-079,Warszawa, 
Bonifraterska,6,,00-213,Warszawa, 
Namioty,7,,02-965,Warszawa, 
Odkryta,53,,03-140,Warszawa, 
Prosta,69,,00-838,Warszawa, 
Generała Tadeusza Bora-Komorowskiego,37,,03-982,Warszawa, 
Kazimierzowska,123A,,05-822,Milanówek, 
Grochowska,202,,04-357,Warszawa, 
Klaudyny,32,,01-684,Warszawa, 
Warszawska,19,,05-822,Milanówek, 
Kabacki Dukt,14,,02-798,Warszawa, 
Chmielna,12,,00-020,Warszawa, 
Porajów,14,,03-188,Warszawa, 
Żelazna,32,,00-950,Warszawa, 
Zaułek,5,,05-807,Owczarnia, 
Aleja Katowicka,70,,05-830,Nadarzyn, 
Bolesława Prusa,88,,05-800,Pruszków, 
Białobrzeska,13,,02-370,Warszawa, 
Bitwy Warszawskiej 1920 roku,23,,02-366,Warszawa, 
Ostrobramska,75c,,04-175,Warszawa, 
Ostrobramska,75c,,04-175,Warszawa, 
Bałtycka,21,,05-825,Grodzisk Mazowiecki, 
Egipska,7,,03-977,Warszawa, 
Egipska,7,,03-979,Warszawa, 
Ołówkowa,1D,,05-800,Pruszków, 
Ołówkowa,1E,,05-800,Pruszków, 
Ołówkowa,1D,,05-800,Pruszków, 
Ołówkowa,1D,,05-800,Pruszków, 
Ksawerego Bronikowskiego,1,,02-796,Warszawa, 
Kredytowa,5,,00-056,Warszawa, 
Książkowa,9,,03-134,Warszawa, 
Warszawska,28,,05-822,, 
Warszawska,34,,05-822,, 
Warszawska,37,,05-822,Milanówek, 
Zabraniecka,82,,03-787,Warszawa, 
Modlińska,8,,03-216,Warszawa, 
Głębocka,15,,03-287,Warszawa, 
Wólczyńska,55,,01-908,Warszawa, 
Vincenta van Gogha,1,,03-188,Warszawa, 
Marecka,96a,,05-220,Zielonka, 
Grójecka,194,,02-390,Warszawa, 
Cicha,28,,05-822,Milanówek, 
Aleja Armii Krajowej,13,,05-800,Pruszków, 
Niecała,3,,05-800,, 
Leona Berensona,12B/U-5,,03-287,Warszawa, 
Henryka Sienkiewicza,2,,05-825,Grodzisk Mazowiecki, 
Nowowiejska,3,,05-822,Milanówek, 
Królewska,52,,05-825,Grodzisk Mazowiecki, 
Marszałkowska,10,,05-822,Milanówek, 
Nowowiejska,25,,05-822,Milanówek, 
Nowowiejska,29A,,05-822,Milanówek, 
,48,,05-825,, 
Błońska,22,,05-830,Nadarzyn, 
Błońska,34,,05-830,Nadarzyn, 
Błońska,58,,05-830,Nadarzyn, 
Cicha,28,,05-822,Milanówek, 
Cicha,23,,05-822,Milanówek, 
Cicha,26,,05-822,Milanówek, 
Nowowiejska,17,,05-822,Milanówek, 
Chabrowa,6/8/10,,05-462,, 
,54,,05-825,, 
Romualda Traugutta,53,,05-825,Grodzisk Mazowiecki, 
,17,,05-825,, 
Połczyńska,111,,01-303,Warszawa, 
Połczyńska,52,,01-337,Warszawa, 
Aleje Jerozolimskie,476,,05-900,Pruszków, 
Romualda Traugutta,42,,05-825,Grodzisk Mazowiecki, 
,92A,,05-825,, 
Królewska,54D,,05-825,Grodzisk Mazowiecki, 
Jutrzenki,102/104,,02-230,Warszawa, 
Aleje Jerozolimskie,60C,,00-803,Warszawa, 
Nowowiejska,12,,05-822,Milanówek, 
Napoleońska,47,,05-408,Glinianka, 
Trakt Brzeski,27,,05-077,Warszawa, 
Królewska,118,,05-822,Milanówek, 
Królewska,18,,05-825,Grodzisk Mazowiecki, 
Książenicka,4,,05-822,Milanówek, 
Książenicka,6A,,05-822,Milanówek, 
Romualda Traugutta,40,,05-825,Grodzisk Mazowiecki, 
Generała Leopolda Okulickiego,28,,05-825,Grodzisk Mazowiecki, 
,31,,05-825,, 
Królewska,85,,05-825,Grodzisk Mazowiecki, 
Królewska,28,,05-825,Grodzisk Mazowiecki, 
,50,,05-825,, 
Rzemieślnicza,23,,05-825,Grodzisk Mazowiecki, 
Czeremchowa,15,,03-159,Warszawa, 
Józefa Mehoffera,75,,03-118,Warszawa, 
Malborska,45,,03-286,Warszawa, 
Aleja Marszałka Józefa Piłsudskiego,1,,05-270,Marki, 
Lwowska,1B,,05-820,Piastów, 
Racławicka,9,,02-634,Warszawa, 
Wołoska,22,,02-675,Warszawa, 
11 Listopada,36/38,,03-436,Warszawa, 
Towarowa,5,,00-965,Warszawa, 
Okopowa,47,,01-059,Warszawa, 
Dzieci Warszawy,27A,,02-495,Warszawa, 
Lwowska,11,,00-660,Warszawa, 
Mikołaja Kopernika,10A,,05-827,Grodzisk Mazowiecki, 
Szkolna,2A,,05-825,Grodzisk Mazowiecki, 
Szkolna,2C,,05-825,Grodzisk Mazowiecki, 
Szkolna,2B,,05-825,Grodzisk Mazowiecki, 
Thomasa Woodrowa Wilsona,2,,05-840,Brwinów, 
Dominika Merliniego,2,,02-511,Warszawa, 
Rudzka,12/14,,01-689,Warszawa, 
Prudnicka,3,,02-262,Warszawa, 
Wrocławska,21,,01-493,Warszawa, 
Plac Szwedzki,3,,05-090,Janki, 
Aleja Wojska Polskiego,14,,05-818,Piastów, 
Bystrzycka,55,,04-921,Warszawa, 
Kosmatki,12,,03-982,Warszawa, 
Dzielna,12,,00-162,Warszawa, 
1 Praskiego Pułku WP,1,,05-075,Warszawa, 
29 Listopada,1,,00-465,Warszawa, 
Balicka,1,,02-495,Warszawa, 
Chyrowska,1,,03-569,Warszawa, 
Mikołaja Drygały,1,,02-391,Warszawa, 
Goraszewska,1,,02-910,Warszawa, 
Józefa Czechowicza,1,,02-495,Warszawa, 
Józefa Hoene-Wrońskiego,1,,00-459,Warszawa, 
Kolbaczewska,1,,02-879,Warszawa, 
Kątna,1,,00-703,Warszawa, 
Lazurowa,1,,01-314,Warszawa, 
Marmurowa,1,,05-077,Warszawa, 
Marsa,1,,04-202,Warszawa, 
Marszałkowska,1,,00-624,Warszawa, 
Moliera,1,,00-076,Warszawa, 
Na Krańcu,1,,02-484,Warszawa, 
Nowińska,1,,03-821,Warszawa, 
Ostrobramska,1,,04-193,Warszawa, 
Owsiana,1,,03-825,Warszawa, 
Poznańska,1,,00-680,Warszawa, 
Rysia,3,,00-005,Warszawa, 
Stanisława Moniuszki,1,,00-014,Warszawa, 
Sekundowa,1,,02-178,Warszawa, 
Skwer Kardynała Stefana Wyszyńskiego,1,,01-015,Warszawa, 
Sztajerka,1,,02-855,Warszawa, 
Warsa,1,,03-606,Warszawa, 
Zawilców,1,,04-867,Warszawa, 
"Zgrupowania AK ""Żmija""",1,,01-875,Warszawa, 
Plac Jana Henryka Dąbrowskiego,1,,00-057,Warszawa, 
Plac marszałka Józefa Piłsudskiego,1,,00-078,Warszawa, 
Świętej Barbary,1,,00-686,Warszawa, 
Księcia Bolesława,1/3,,01-452,Warszawa, 
Wrzesińska,1/3,,03-713,Warszawa, 
Bronisława Gembarzewskiego,10,,04-489,Warszawa, 
Dziewanny,10,,05-077,Warszawa, 
Grodziska,10,,01-255,Warszawa, 
Kapeli,10,,02-876,Warszawa, 
Koszykowa,10,,00-564,Warszawa, 
Kuracyjna,10,,02-910,Warszawa, 
Olkuska,10,,02-604,Warszawa, 
Orbity,10,,04-452,Warszawa, 
Piechocka,10,,03-197,Warszawa, 
Skierniewicka,12,,01-230,Warszawa, 
Sępia,10,,04-512,Warszawa, 
Torfowa,10,,05-077,Warszawa, 
Ugorek,10,,03-147,Warszawa, 
Wincentego Kadłubka,10,,02-496,Warszawa, 
Zgoda,10,,00-012,Warszawa, 
"Zgrupowania AK ""Kampinos""",10,,01-943,Warszawa, 
"Zgrupowania AK ""Żmija""",10,,01-875,Warszawa, 
Kapitana Władysława Raginisa,10,,01-317,Warszawa, 
Święciańska,10,,03-551,Warszawa, 
Świetlista,10/12,,02-287,Warszawa, 
Stanisława Kostki Potockiego,10/16,,02-958,Warszawa, 
Jana III Sobieskiego,100,,00-764,Warszawa, 
Wiertnicza,100,,02-952,Warszawa, 
Biedronki,101,,02-959,Warszawa, 
Szaserów,101,,04-335,Warszawa, 
Cykady,12,,02-401,Warszawa, 
Armii Krajowej,103,,05-075,Warszawa, 
Bronisława Czecha,104,,04-555,Warszawa, 
Aleja Krakowska,104,,02-256,Warszawa, 
Zwoleńska,104G,,04-761,Warszawa, 
Gościniec,106,,05-077,Warszawa, 
Jutrzenki,108B,,02-230,Warszawa, 
Powstańców Śląskich,108,,01-466,Warszawa, 
Błękitna,109,,04-663,Warszawa, 
Dekarska,10A,,02-413,Warszawa, 
Klimatyczna,10A,,05-077,Warszawa, 
Parowcowa,10A,,02-445,Warszawa, 
Klimatyczna,10B,,05-077,Warszawa, 
Andrzeja Krzyckiego,11,,02-052,Warszawa, 
Bachusa,11,,04-814,Warszawa, 
Brzozowa,11,,05-077,Warszawa, 
Dolomitowa,11,,05-077,Warszawa, 
Improwizacji,11,,01-992,Warszawa, 
Jerzego Bajana,11,,01-904,Warszawa, 
Kanarkowa,11,,02-818,Warszawa, 
Kościańska,11,,01-695,Warszawa, 
Kępa Tarchomińska,11,,03-113,Warszawa, 
Mszczonowska,11,,01-254,Warszawa, 
Nasienna,11,,02-241,Warszawa, 
Podwale,11,,00-252,Warszawa, 
Pospolita,11,,03-630,Warszawa, 
Syta,11,,02-993,Warszawa, 
Torfowa,11,,05-077,Warszawa, 
Władysława Bełzy,11,,02-495,Warszawa, 
Wyszogrodzka,11,,03-337,Warszawa, 
Zgorzelecka,11/2,,04-627,Warszawa, 
"Zgrupowania AK ""Żmija""",11,,01-875,Warszawa, 
Siedmiogrodzka,11/13,,01-232,Warszawa, 
Marsa,110,,04-470,Warszawa, 
Wał Miedzeszyński,109,,04-987,Warszawa, 
Arbuzowa,112,,02-747,Warszawa, 
Bartycka,114,,00-716,Warszawa, 
Dąbrowa,86,,04-986,Warszawa, 
Dąbrowa,84,,04-986,Warszawa, 
Dąbrowa,82,,04-986,Warszawa, 
Dąbrowa,80,,04-986,Warszawa, 
Dąbrowa,78,,04-986,Warszawa, 
Dąbrowa,76,,04-986,Warszawa, 
Dąbrowa,74,,04-986,Warszawa, 
Dąbrowa,72,,04-986,Warszawa, 
Dąbrowa,70,,04-986,Warszawa, 
Dąbrowa,68,,04-986,Warszawa, 
Przyczółkowa,118,,02-968,Warszawa, 
Przyczółkowa,118A,,02-968,Warszawa, 
Połczyńska,118B,,01-304,Warszawa, 
Przyczółkowa,118B,,02-968,Warszawa, 
Augustówka,7,,02-981,Warszawa, 
Bobrowiecka,11A,,00-728,Warszawa, 
Jerzego Bajana,11A,,01-904,Warszawa, 
Ludwicka,11A,,03-873,Warszawa, 
Przy Agorze,11A,,01-960,Warszawa, 
Ułańska,11,,05-077,Warszawa, 
Władysława Bełzy,11A,,02-495,Warszawa, 
Narwik,11B,,01-471,Warszawa, 
Tadeusza Krępowieckiego,11C,,01-456,Warszawa, 
Beczkowa,12,,03-874,Warszawa, 
Filipinki,12,,02-207,Warszawa, 
Gimnazjalna,12,,01-364,Warszawa, 
Motycka,12,,03-566,Warszawa, 
Mszczonowska,12,,01-254,Warszawa, 
Na Bateryjce,12,,02-335,Warszawa, 
Obwodowa,12,,03-532,Warszawa, 
Petyhorska,12,,02-949,Warszawa, 
Rodzynkowa,12,,00-708,Warszawa, 
Stanisława Witkiewicza,12,,03-305,Warszawa, 
Włochowska,12,,02-336,Warszawa, 
Zabielska,12,,03-985,Warszawa, 
Zawilców,12,,04-867,Warszawa, 
Aleja Bohaterów Września,12A,,02-389,Warszawa, 
Kapitana Władysława Raginisa,12,,01-317,Warszawa, 
Henryka Sienkiewicza,12/14,,00-010,Warszawa, 
Trakt Lubelski,120,,04-790,Warszawa, 
Wirażowa,121A,,02-145,Warszawa, 
Bartosza Głowackiego,122,,05-075,Warszawa, 
Radzymińska,122/124,,03-574,Warszawa, 
Europejska,123,,02-964,Warszawa, 
Mrówcza,123,,04-768,Warszawa, 
Płochocińska,123,,03-044,Warszawa, 
Wirażowa,125,,02-145,Warszawa, 
Grójecka,125A,,02-124,Warszawa, 
Górczewska,126,,01-460,Warszawa, 
Aleja Wilanowska,126,,02-900,Warszawa, 
Białołęcka,129,,03-253,Warszawa, 
Lazurowa,129,,01-479,Warszawa, 
Alfreda Nobla,12A,,03-930,Warszawa, 
Filipinki,12A,,02-207,Warszawa, 
Główna,12A,,03-113,Warszawa, 
Konstantego Ildefonsa Gałczyńskiego,12A,,00-362,Warszawa, 
Alfreda Nobla,12B,,03-930,Warszawa, 
Główna,12B,,03-113,Warszawa, 
Alfreda Nobla,12C,,03-930,Warszawa, 
Alfreda Nobla,12D,,03-930,Warszawa, 
Alfreda Nobla,12E,,03-930,Warszawa, 
Alfreda Nobla,12F,,03-930,Warszawa, 
Alfreda Nobla,12G,,03-930,Warszawa, 
Ogórkowa,12G,,04-998,Warszawa, 
Alfreda Nobla,12H,,03-930,Warszawa, 
Ogórkowa,12H,,04-998,Warszawa, 
Alfreda Nobla,12J,,03-930,Warszawa, 
Ogórkowa,12J,,04-998,Warszawa, 
Alfreda Nobla,12K,,03-930,Warszawa, 
Ogórkowa,12K,,04-998,Warszawa, 
Ogórkowa,12L,,04-998,Warszawa, 
Ogórkowa,12R,,04-998,Warszawa, 
Ogórkowa,12S,,04-998,Warszawa, 
Ogórkowa,12T,,04-998,Warszawa, 
Ogórkowa,12U,,04-998,Warszawa, 
Ogórkowa,12W,,04-998,Warszawa, 
Bandoski,13,,00-767,Warszawa, 
Brzozowa,13,,05-077,Warszawa, 
Chodzieska,13,,03-993,Warszawa, 
Grzymalitów,13,,03-141,Warszawa, 
Władysława Warneńczyka,1,,01-239,Warszawa, 
Jeziorki,13,,02-863,Warszawa, 
Kolejarska,13,,03-646,Warszawa, 
Lubczyka,13,,03-055,Warszawa, 
Na Bateryjce,13,,02-335,Warszawa, 
Puchalska,13,,02-851,Warszawa, 
Rybnicka,13,,02-405,Warszawa, 
Równa,13,,03-418,Warszawa, 
Skotnicka,13,,01-641,Warszawa, 
Torfowa,13,,05-077,Warszawa, 
Zakładowa,13,,04-683,Warszawa, 
"Zgrupowania AK ""Żmija""",13,,01-875,Warszawa, 
Lazurowa,131,,01-479,Warszawa, 
Pląsy,131,,02-828,Warszawa, 
Lazurowa,133,,01-479,Warszawa, 
Lazurowa,135,,01-479,Warszawa, 
Lazurowa,137,,01-479,Warszawa, 
Mrówcza,137,,04-768,Warszawa, 
Lazurowa,139,,01-479,Warszawa, 
Modlińska,139,,03-186,Warszawa, 
Chmielna,13A,,00-021,Warszawa, 
Jana Pawła II,13A,,05-077,Warszawa, 
Jeziorki,13A,,02-863,Warszawa, 
Stanisława Leszczyńskiego,13A,,02-496,Warszawa, 
Henrykowska,13C,,03-079,Warszawa, 
Bandoski,14,,00-767,Warszawa, 
Chocimska,14,,00-791,Warszawa, 
Fryderyka Chopina,14,,05-075,Warszawa, 
